Id,Title,review/score,review/summary,review/text,review/scale
B000P91JYW,Jane Eyre,4.0,Jane Eyre,"Jane Eyre is the story of a young orphaned girl, raised by her uncaring aunt. Jane is treated less as a part of the family, and more of a servant in her aunt's household. Dragged into the room of her uncle's death, for fighting with her cousin John Reed, and suffers a mental breakdown. Doctors suggest that Jane be sent to the Lowood Boarding School for Girls. The school proves to be of little comfort to as she finds that the conditions there, under the brutal Mr. Brocklehurst, are barely an improvement on her living conditions at home. The school embracing the poverty as way of life and the girls barely getting by was completely under the thumb of Mr. Brocklehurst. Jane's only relief from the burden of hardships at the school is her dear friend Helen, a kind young girl, who imprints in Jane a measure of Christian patience for the pain, which she has endured in her childhood. An outbreak of typhus prompts many of the girls to leave, but Jane to remain as a teacher at the Lowood School. To expand her horizons, she accepts the position at Thornfield manor, caring for the sweet, French ward of the dark and brooding Mr. Rochester. Despite her best efforts to the contrary, Jane falls in love with her employer. What secrets lie in Thornfield manor? Why does Jane often feel like she isn't getting the whole story? As Jane begins to realize that things aren't as they appear in Thornfield, she is forced to leave the manor, her young pupil, and Mr. Rochester behind. But can she stay away from her true love for long?Jane Eyre is written by Charlotte Bronte, who was born on 21 April 1816. In 1824 Charlotte and her sisters were sent to the Clergy Daughters' School at Cowan Bridge. Within a year her sisters died of consumption and their father removed Charlotte and Emily from the school. The critical depiction of the school at Lowood in Jane Eyre drew on Charlotte's experiences at Cowan Bridge and her eldest sister, Maria, was the inspiration for the character of Helen Burns. In 1847 she published Jane Eyre under the pseudonym of Currer Bell. In 1854 she married Arthur Bell Nicholls and died shortly after due to complications with pregnancy.Jane Eyre is definitely a book everyone should consider reading. It helps define some many things including: love and independence. The entire time Jane pulls you on the emotional roller coaster of life. You go up and down with her through her love of Rochester. This book brings you into it so quickly that before you know it you are crying at the end too! And that's the kind of book you want, the kind that makes you feel like there is nothing quite as beautiful as the relationship between the characters. This book inspired me to read more from the entire Bronte collection.",positive
B000P91JYW,Jane Eyre,5.0,I am Jane Eyre,"It's hard to imagine a better gothic romance than ""Jane Eyre"" -- gloomy vast houses, mysterious secrets, and a brooding haunted man with a dark past.In fact, Charlotte Bronte's classic novel has pretty much everything going for it -- beautiful settings, a passionate romance tempered by iron-clad morals, and a heroine whose poverty and lack of beauty only let her brains and courage shine brighter. And it's all wrapped in the misty, haunting atmosphere of a true gothic story -- madwoman in the attic and all.Jane Eyre was an orphan, abused and neglected first by relatives, then by a boarding school run by a tyrannical, hypocritical minister. But Jane refuses to let anyone shove her down -- even when her saintly best friend dies from the wretched conditions.But many years later, Jane moves on by applying to Thornfield Hall for a governess position, and gets the job. She soon becomes the teacher and friend to the sprightly French girl Adele, but is struck by the dark, almost haunted feeling of her new home.Then she runs into a rather surly horseman -- who turns out to be her employer, Mr. Rochester, a cynical, embittered man who spends little time at Thornfield. They are slowly drawn together into a powerful love, despite their different social stations -- and Rochester's apparent attentions to a shallow, snotty aristocrat who wants his wealth and status.But strange things are happening at Thornfield -- stabbings, fires, and mysterious laughter. Jane and Rochester finally confess their feelings to each other, but their wedding is interrupted when Rochester's dark past comes to light. Jane flees into the arms of long-lost family members, and is offered a new life -- but her love for Rochester is not so easily forgotten...""Jane Eyre"" is one of those books that transcends the labels of genre. Charlotte Bronte spun a haunting gothic romance around her semi-autobiographical heroine and Byronic anti-hero, filling it with brilliant writing and solid plot. It has everything all the other gothic romances of the time had... but Bronte gave it depth and intensity without resorting to melodrama.Bronte wrote in the usual stately prose of the time, but it has a sensual, lush quality, even in the dank early chapters at Lowood. At Thornfield, the book acquires an overhanging atmosphere of foreboding, until the clouds clear near the end. And she wove some tough questions into Jane's perspective -- that of a woman's independence and strength in a man's world, of extreme religion, and of the clash between morals and passion.And Bronte also avoided any tinges of drippy sentimentality (Mrs. Reed dies still spewing venom) while injecting some hauntingly nightmarish moments (""She sucked the blood: she said she'd drain my heart""). She even manages to include some funny stuff, such as Rochester disguising himself as an old gypsy woman.The story does slow down after the abortive wedding, when Jane flees Thornfield and briefly considers marrying a repressed clergyman who wants to go die preaching in India. It's rather boring to hear the self-consciously saintly St. John prattling about himself, instead of Rochester's barbed wit. But when Jane departs again, the plot speeds up into a nice, mellow little finale.Bronte did a brilliant job of bringing her heroine to life -- as a defiant little girl who is condemned for being ""passionate,"" as an independent young lady, and as a woman torn between love and principle. Jane's strong personality and wits overwhelm the basic fact that she's not unusually pretty. And Rochester is a brilliantly sexy Byronic anti-hero with a prickly, mercurial wit.Of Charlotte Bronte's few novels, ""Jane Eyre"" is undoubtedly the most brilliant -- passionate, dark and hauntingly eerie. Definitely a must-read.",positive
B000P91JYW,Jane Eyre,5.0,"Good book, not good edition for first-time readers","I bought this edition (Penguin Classics), and was very disappointed. I knew only a little bit about the story, and I hate having plots ruined ahead of time. The notes in the back, however, did just that - I was hoping they would explain a few things that I didn't understand (old usages, etc), but they just notes about how Bronte was referencing other works or about how there was something that showed up later in the book as well.This book is a classic that's remained popular for a reason, though. I recommend reading it, but if you haven't read it before, use a different edition than this or don't look at any of the notes.",positive
B000P91JYW,Jane Eyre,5.0,"A professional, dramatic production which makes for one of the best audio versions available","Amanda Root's rendition of Charlotte Bronte's classic comes to life in unabridged audio format, and is a highly recommended pick for two distinct audiences: adults who wish to recall Bronte's talents and pick up new nuances from a well-done audio reading by a real pro, and young adults who are reluctant readers but avid listeners, who will find this complete classic on cd provides unparalleled opportunity to find meaning in Bronte's words. Amanda Root has many TV and film credits to her name, including parts in many Shakespearean dramas: this background lends to a professional, dramatic production which makes for one of the best audio versions available.",positive
B000P91JYW,Jane Eyre,4.0,"Very moving, captivating story","That person who said he/she wasn't going to read it because it looked &quot;dry as hell&quot; is missing out on a lot. While the first couple of chapters are somewhat boring, after that the pace never flags, despite the 500-odd-page length. Many chapters in the book are very intense and moving, and it is not too hard to feel for Jane. I thought she might be a very righteous, prim-and-proper person, but was surprised and delighted to discover that she's very flirtatious with Rochester once they declare their love, and playfully delights in her hold over him. Their conversations are fascinating and very revealing. It is always clear that she is passionatly in love with him and no one else, but still more than willing to leave him once the &quot;terrible secret&quot; is revealed. While not quite as strong and feminist a character as I expected, she nonetheless does show an iron will and desperate desire to do what's right more than once. When someone in the book was talking about a Mr. Rochester and made it sound like he'd died, my heart literally stopped for a minute until I (and Jane) realized the man was talking about Rochester's father. That was near the end, and by then I'd become so caught up in it I really couldn't put it down. It is not just a romance novel for women; I'm a 13-year-old boy and I enjoyed it immensely. Deserves its status as a classic, and is most certianly not dry as hell.",positive
B000P91JYW,Jane Eyre,5.0,I am Jane Eyre,"It's hard to imagine a better gothic romance than ""Jane Eyre"" -- gloomy vast houses, mysterious secrets, and a brooding haunted man with a dark past.In fact, Charlotte Bronte's classic novel has pretty much everything going for it -- beautiful settings, a passionate romance tempered by iron-clad morals, and a heroine whose poverty and lack of beauty only let her brains and courage shine brighter. And it's all wrapped in the misty, haunting atmosphere of a true gothic story -- madwoman in the attic and all.Jane Eyre was an orphan, abused and neglected first by relatives, then by a boarding school run by a tyrannical, hypocritical minister. But Jane refuses to let anyone shove her down -- even when her saintly best friend dies from the wretched conditions.But many years later, Jane moves on by applying to Thornfield Hall for a governess position, and gets the job. She soon becomes the teacher and friend to the sprightly French girl Adele, but is struck by the dark, almost haunted feeling of her new home.Then she runs into a rather surly horseman -- who turns out to be her employer, Mr. Rochester, a cynical, embittered man who spends little time at Thornfield. They are slowly drawn together into a powerful love, despite their different social stations -- and Rochester's apparent attentions to a shallow, snotty aristocrat who wants his wealth and status.But strange things are happening at Thornfield -- stabbings, fires, and mysterious laughter. Jane and Rochester finally confess their feelings to each other, but their wedding is interrupted when Rochester's dark past comes to light. Jane flees into the arms of long-lost family members, and is offered a new life -- but her love for Rochester is not so easily forgotten...""Jane Eyre"" is one of those books that transcends the labels of genre. Charlotte Bronte spun a haunting gothic romance around her semi-autobiographical heroine and Byronic anti-hero, filling it with brilliant writing and solid plot. It has everything all the other gothic romances of the time had... but Bronte gave it depth and intensity without resorting to melodrama.Bronte wrote in the usual stately prose of the time, but it has a sensual, lush quality, even in the dank early chapters at Lowood. At Thornfield, the book acquires an overhanging atmosphere of foreboding, until the clouds clear near the end. And she wove some tough questions into Jane's perspective -- that of a woman's independence and strength in a man's world, of extreme religion, and of the clash between morals and passion.And Bronte also avoided any tinges of drippy sentimentality (Mrs. Reed dies still spewing venom) while injecting some hauntingly nightmarish moments (""She sucked the blood: she said she'd drain my heart""). She even manages to include some funny stuff, such as Rochester disguising himself as an old gypsy woman.The story does slow down after the abortive wedding, when Jane flees Thornfield and briefly considers marrying a repressed clergyman who wants to go die preaching in India. It's rather boring to hear the self-consciously saintly St. John prattling about himself, instead of Rochester's barbed wit. But when Jane departs again, the plot speeds up into a nice, mellow little finale.Bronte did a brilliant job of bringing her heroine to life -- as a defiant little girl who is condemned for being ""passionate,"" as an independent young lady, and as a woman torn between love and principle. Jane's strong personality and wits overwhelm the basic fact that she's not unusually pretty. And Rochester is a brilliantly sexy Byronic anti-hero with a prickly, mercurial wit.Of Charlotte Bronte's few novels, ""Jane Eyre"" is undoubtedly the most brilliant -- passionate, dark and hauntingly eerie. Definitely a must-read.",positive
B000P91JYW,Jane Eyre,5.0,The best classic I've ever read,"I finished reading this book about a week ago, and I've never been able to get it completely out of my mind since, particularly the wonderfully charismatic and passionate Mr. Rochester. (I'll get to him later, though) This is only the second novel I've read that has a main protagonist that is quite similar to me in personality, which is refreshing in itself. (Most novels have spirited, strong-willed people as the main character--not that it's wrong, it just gets boring after around 500 readings.) I identify with Jane because in many ways, for she acts and reacts as I would in her situation. And Mr. Rochester....I fell in love with him with the first chapter I read (which was Chapter 27; I cheated) and have not stopped since. *Sigh, Giggle*These characters are so brilliantly drawn out--no other classic has done a better job of making me feel as if these characters are dynamic people.The prose sparkles--especially Mr. Rochester's, who I find has the gift of turning me into a pile of mush.In short, this is the best classic I've ever read, and the only one that I will definitely read over again and again and again.....(The only one that came close was Pride and Prejudice) No other story has made feel as this one did--this gothic story of passion and love captivates me and will continue to do so.P.S. The only problem I had with Jane's character is when my darling Edward is singing to her, and she is fairly unaffected. I was sobbing on the floor and yelling at Jane at why she was not doing the same thing. Any one else feel the same way?PPS: Some people might say that she is strong and strong-willed, but she is not. Rather, she is strong-principled. She does not have to have her own way, but when it comes to God's way, she is more spirited about it.PPPS: And I am not Dwight Rhodes. I'm his daughter. Couldn't you tell?",positive
B000P91JYW,Jane Eyre,5.0,"Remarkable Novel, Remarkable Character Studies","Since it was penned by Charlotte Bronte in 1847 (under the male pseudonym of Currier Bell), Jane Eyre has been adapted to the screen several times, including a beautiful BBC Television production scheduled to air soon on PBS, and a musical. I even seem to recall an abridged comicbook version of Jane Eyre. I read the novel when I was 12 years old and was so inspired by it that I read it over many times that year, and never, never forgot it. Interestingly, I am now reading it for the first time since. I have little to add to the other reviews here, but recommend this book to everyone! The author develops Jane's tremendous character, childhood to young adulthood, with economy and care. The early chapters of the book are both painful and lovely to read. The love story that follows is passionate and terribly hard fought. Told in the first person, much of what I experience reading this book, due to our author's skill, is not written on the page, but felt as my own experience. And Mr. Rochester is, if possible, a more brilliant revelation this time around. He is completely compelling and magnetic, humorous and desperate, and sympathetic. The book also provides a portrait of how life was at that time, by the aristocracy and the common man. I have edited this review to add my advice that if you have never read the book, whether or not you have seen any of the film versions, choose an edition without an added ""forward,"" or save comments for last, so that do not encounter spoilers and can form your own impressions.Reader, .... read Jane Eyre!",positive
B000P91JYW,Jane Eyre,5.0,Wonderful,"Charlotte Bronte did a wonderful job of creating a strong female character, the strongest I've read, with a good heart and unbreakable morals. Jane is smart and witty, and her dialogue makes for a very enjoyable read. The language, however tricky it may be, is wonderful and wraps around you, taking you back to 1800. The romance between Jane and her master Mr. Rochester is a classic, and Jane's story is one that all should be a part of.",positive
B000P91JYW,Jane Eyre,5.0,An excellent book,"Jane Eyre is a truly excellent book. I find that I enjoy Charlotte Bronte's writing more than Jane Austen (who is very wordy and could have used a good editor). The strange circumstances surrounding Mr. Rochester and his first wife, and the romance between Jane and Rochester make this book a very enjoyable read. Highly recommend it!",positive
B000P91JYW,Jane Eyre,4.0,It doesn't HAVE to be a drag....,"I gather this is required reading at a lot of high schools these days, and I'm sure that a lot of today's high schoolers do indeed think of it as a drag. It sure doesn't have to be, though, if you read from a larger perspective.To fully appreciate today's world, it helps to understand the attitudes and experiences of the past, and JANE EYRE is one of the novels that helps us understand.The book takes an orphaned girl taken in by an unloving aunt, and follows her into an unhappy school experience and ultimately into as good a career as a woman of that time and station could hope for, that of governess.Well, this is one of the earliest gothic novels and true to the genre, you know the girl's going to fall in love with her employer who, unfortunately, has a deep and dark secret.There's tragedy of sorts here and there's triumph, all told against the mores of a bygone era. There's much to learn and to enjoy here if you open up to it. It is dated, and not 100% relevant to today's life, which is why I give it four rather than five stars.It may be helpful to read and compare JENNA STARBORN to JANE EYRE. The former pales horribly by comparison, but by setting the story in the future, today's reader may gain a better understanding of the original story.",positive
B000P91JYW,Jane Eyre,5.0,A Must Read,"I will be honest, the first fifty pages of Bronte's &quot;Jane Eyre&quot; are tough to get through, the story moves slowly as Bronte sets up the plot and introduces us to many of the major characters. I will get back to this in a minute...&quot;Jane Eyre&quot; tells the story of Jane, who is orphaned as a child and must live with her terrible aunt, who decides to send her off to Lowood School in order to learn discipline. Jane is unlike other girls, she describes herself as plain and boring and after leaving Lowood, she decides to take on the job of governess at Thornfield Hall.This brief synopsis is all that happens during the first part of the novel, but after this, Bronte creates a story that is mesmerizing and full of intriguing symbolism and a surprise plot twist at the end that was completely unexpected. I loved Bronte's play on names: Jane Eyre, Helen Burns, Mrs. Fairfax, Thornfield Hall, etc. The scenes between Jane and Mr. Rochester are at once heartbreaking and romantic, including my favorite scene in the garden (the details of which I will not give away).It's easy to be tempted to give up on 'Jane Eyre' because of the slow beginning, but once Jane begins her job as governess, the novel comes alive as Bronte weaves the intricate plot that is full of joy, sorrow and bizarre occurrances.",positive
B000P91JYW,Jane Eyre,5.0,A true gothic romance.,"A true classic, I found an old copy in my mothers house and devoured this book one hot summer. It has been made into several motion pictures, the most recent of which being in 1996 starring William Hurt.The heroine of the novel, Jane Eyre, ends up in a strict boarding school after her parents die and her only living relative, and aunt, can no longer stand her 'wickedness'. She endures hardships at school, and the school mistress tries to dampen her passion and opinions.Jane does not lose her spirit, she merely hides it behind her plain face and grows into a proper lady of her station. She graduates from school and takes on a position as a tutor for a young French girl, the ward of a Mr. Rochester. She is given a room in his large house the likes of which she has never seen in her former spartan existance. She falls in love with the little girl as well as Mr. Rochster.Rochester is hiding a tragic secret however. One that he kept from Jane and everyone else for many years. The truth is finally exposed and Jane is heartbroken. This, however is not the end of our tale. Their love does not die, and the end of the novel is poignant and romantic. I guarantee it will have you in tears.Charlotte's writing is beautiful, moving, and descriptive. She is unmatched as a mistress of character development.",positive
B000P91JYW,Jane Eyre,5.0,Jane Eyre,"Charlotte Bronte created quite an admirable heroine. Jane Eyre is, without a doubt, one of the most unforgettable heroines of all time. Also, the love story has a modern quality that tells the reader that this book was ahead of its time.As a penniless orphan, Jane Eyre had to endure many adversities in order to secure her status as a governess in the home of Mr. Rochester, a temperamental man with a dark secret -- a secret that could destroy the powerful bond he'd had with Jane Eyre.This novel has revolutionized romantic fiction; it has influenced many writers. Jane Eyre is one of my favorite heroines; I will always admire her courage and independence. I applaud Charlotte Bronte for having invented such an unforgettable character. Jane Eyre has found a special place in my heart -- and on my bookshelf!",positive
B000P91JYW,Jane Eyre,5.0,Male and loved it!,"I just read in the second-to-last review that the reader (from suburban D.C.) never met a man or a boy who liked this book. Well here's one! I am 23 years old and have just finished it for my literature class, but it's not unprobable I would have read it otherwise anyway, sience it is a classic. Anyway, I first of all think it was very well written with a fluent language. The main reason why I enjoyed it so much, though, is because of the way the writer seems to understand and symphatise with her characters (which are all very real), even for the ones that have faults she condemns. You might think I, being a man (or a boy), could not identify with Jane, but in many ways I could. Maybe because Charlotte Bront is so superb in making her literal world coming alive, that I almost feel I'm there myself, or maybe just because Jane Eyre is the kind of person you'd want to be.",positive
B000P91JYW,Jane Eyre,5.0,Jane Eyre,"Jane Eyre is a plain woman in looks, but her intelligence, strength, and feistiness make her a heroine who I think gives much-needed justice to women of her time. She is a spitfire who makes you want to know her and hear her story, and she tells it in a clear, first-person fashion that makes it an easy story to read.Orphaned at a young age, Jane is sent to live with her aunt and cousins, who abuse Jane physically and mentally for ten years. Eventually ejected from her aunt's household on false charges of thievery, Jane is then packed off to Lowood, a charity boarding school whose conditions were deplorable; students were scarcely provided with food and clothing (think Oliver Twist), and were regularly terrorized by the school's cruel headmaster. If that weren't enough, Jane's only real friend at Lowood dies during an outbreak of Typhus.Fast-forward eight years - Jane, still nearly penniless after a two-year stint as a teacher at Lowood, ventures out to make a life for herself as a governess. Her charge is a precocious French child named Adele, with whom she develops a fast friendship. But the real story of Eyre lies in her relationship with the child's foster parent, Mr. Rochester, the dolefule, aloof, yet passionate and somewhat mysterious master of Thornfield. Despite their differing castes and the 20 years separating their ages, their feelings for each other grow deep, and they decide to marry. But it doesn't go exactly as Jane had planned - their wedding ceremony is stopped when it is revealed that Mr. Rochester is already married - to a madwoman whom he has kept locked up in one of Thornfield's bedrooms for years!Horrified, Jane flees Thornfield, ending up a beggar on the streets because she spent her entire savings to leave. Eventually taken in by a clergyman, St. John Rivers, and his two sisters, Jane makes a new life for herself as a teacher. During this time, Jane finds herself the sole heir of her father's estate. Soon after, St. John proposes marriage to her repeatedly, but Jane finds his cold demeanor lacking in comparison to the man she truly loves, Mr. Rochester. (She also finds out that St. John is actually her first cousin - a staple of this genre, it seems.) Prompted by hearing Rochester's voice calling her name during a prayer for guidance, Jane returns to Thornfield, only to find it burned down, and Mr. Rochester blinded by the fire his wife set before killing herself. Naturally, Jane and Mr. Rochester live happily ever after, but if you think this is merely another sappy love story (which I am no fan of!), you would be wrong. In Eyre, Charlotte Bronte shows us a depth and realness of characters which you would be hard-pressed to find in any other novel.Do yourself a favor by reading it - you'll understand why it's considered one of the finest examples of English literature.",positive
B000P91JYW,Jane Eyre,5.0,Greater than its reputation,"Charlotte Bronte's fine novel has been ill served by its thousands of formulaic romance imitators over the decades. Though it is the model for many a successor novel with an innocent heroine, a surly ugly-handsome hero with a secret, a big house with a monstrous creature in the attic, it confounds them all by having more substance and staying power than any.The love story at the heart of the novel must be founded on real experience, the depiction of the growing attachment between Jane and Rochester is so specifically poignant. The emotional crash and long period of recovery Jane suffers before she reunites with her beloved is also heart rendingly real to anyone who has ever suffered through such a loss. The gothic trappings of the story heighten the dreamlike intensity, but it is the solid reality at the foundation that make this novel stay and stay and stay.There's nothing cheap here about Janes sufferings and something magnificently strong about her victories. She does not just 'get her man.' She lives to be fully her best SELF. And this makes her triumph wholly honorable and beautiful.When I was 12 or 14 and first read this novel, I thought that I could never have forced myself to run away from the man I loved into the starving unknown. Jane's integrity -- not, by the way really principally a religious integrity, but rather an integrity of self -- knows that the man she loves truly would have come to despise her if she agreed to be a mistress. Author Bronte shows us this when she shows Rochester fantasizing taking Jane off to live with him 'on the Moon' . . . he knows himself that his project is merely a fairytale he's spinning to take himself away from his unpleasant reality.This very kind of confrontation between the integrity of self and the demands of the world she lives in--sometimes as a helpless child, and later as a strong willed but penniless runaway, and later still as a woman of independent means--tell the real under story of Jane Eyre that makes her a great heroine and the story a great novel and not just a cheap bodice ripper.Jane revisits every single scene of abuse, defeat and humiliation in her past, and through the strength of her own character, triumphs. Her cruel Aunt Reed, still a difficult and unkind woman on her deathbed, she quells with forgiveness; she outlives her miserable existence as a deprived child in an ill-conducted school, to become a teacher in that same school, reformed; her dark night of the soul and self-exile from her love is a time of utter destitution that she manages to turn into a home, worthwhile work, an inheritance of fortune and family, and another proposal of marriage from an unexceptionably moral man. When she has achieved all this, NOT because she knows anything has changed back at Thornfield Hall, she feels free to obey her deepest self--the self governed most by love- and returns to see what is become of Mr. Rochester. Only when she really truly acts solely from desire and not from need, only when she has a place of her own to stand firm in the world, does she hazard her return. None of these scenes, the ones that I hurried over as a teenager to get to ""Reader, I married him"" merit a slurring glance. Jane is growing stronger all the time. She never, from first to last, changes a bit from that deep essential person who loves intensely and desires love returned more than anything. But she becomes clearer and more secure in her ability to live out that self, as she heals and strengthens the other wounded parts of her life.As it's a novel, there are grand coincidences that make it all work out. Read it through once and notice the role played by her Uncle John Eyre, who never appears in any scene, but operates, like Providence, from afar. He's prevented from helping her in time to ensure that she must seek her living as a governess, his vigilance intervenes when she's about to be falsely married, his benevolence finally comes through with an inheritance and relations just when she needs them most.This is a wonderful story, and even as I get older, it does not 'get old.'",positive
B000P91JYW,Jane Eyre,5.0,There is nothing plain about this Jane...,"""It is best to be yourself, imperial, plain and true."" Robert BrowningAnother chick Brit classic that I had been eluding since my teen-age years and finally got around to perusing this past month. In all fairness to our fellow reviewers who panned this one, I wouldn't have enjoyed this when I was in high school (nor even in college for that matter) either and would have needed a dictionary along with a barf-bag if I was required to read it back then. I have no idea why teachers continue to shove such classics as this down their student's throats when the great majority of their budding brains, inexperienced hearts and raging hormones make it virtually impossible to fully digest at such an age. However, that is a topic better tabled for another time...To describe this beautiful work as simply a love story would be doing it a grave injustice. While it is arguably one of the greatest love stories ever known in literature (I actually prefer ""Jane Eyre"" over her younger sister's classic ""Wuthering Heights""), it is so, so, so much more than that. This 1847 masterpiece is an important history lesson as well on what it was like living in provincial England way back when. It touches upon such common themes as morality, religion, gender relations, Social status, friendship, education, etc... A story such as this can relate so much more about the past than most text books will ever tell us, while at the same time making the whole learning experience a joy as well.Of all the past heroines I have had the pleasure (or sometimes the disdain) of being introduced to through my literary travels, it is almost impossible to think of one that possessed a bigger heart and more passionate soul than C. Bronte's Jane Eyre. I found her to be much more interesting and even brighter than James' Isabel Archer, without the latter's pretentiousness. She is way more down-to-earth and less judgmental than Austen's Elizabeth Bennet. She is much more grounded and has a much stronger backbone than Hardy's Tess. However, what really separates her from all the other heroic belles of invention is simply her burning, incessant quest to find love and to be loved in return. Not just romantic love, like Flaubert's Emma B. and Tolstoy's Anna K. but REAL sustaining love, the kind that brings value and a sense of belonging. The sincere kind that comes from not having to sacrifice (as the above mentioned did) one's own principles and ethics. It is this noble and true love that never dies or withers, because it is genuine and magnanimous, without any kind of contrivances whatsoever. Jane never sold out and held steadfast to her beliefs and values, and in the end, well... you'll have to discover that on your own!You don't need me to rehash the book's plot. You can read other people's reviews to do that. All you need to know is one thing - if you haven't had the pleasure yet of meeting Ms. Eyre and you love literature, then please do yourself a favor and order this one today. If this isn't a five-star classic, then I'm afraid I don't know what is!",positive
B000P91JYW,Jane Eyre,5.0,A book about feminism much before this was a fashion,"Concerning on English classic novels `Jane Eyre' has a special place in my heart. This was the very first classic novel that I ever read in English. As I needed that for an exam, and didn't have enough knowledge for reading the original I was supposed to read an abridged version. And so I did. And I loved the book.Years later, I decided to read the real thing, the original novel. Much to my surprised it turned out to be highly accessible, and as entertaining and a nice read as the abridged version. Moreover, in the original book I could find all the details, and were able to savor Charlotte Bront's language.Written more than 150 years ago, `Jane Eyre' reads as fresh as a XXI Century novel. Bront's use of language is vivid and remarkable. Her descriptions bring the book into life. We cannot forget that the book is the social portrait of the women in the writer's society. It shows how they struggled --and failed most of the time-- to reach a respectable position in the society.Jane didn't have any attractive that was required in her time. She wasn't rich or even beautiful, although smart. But smartness wasn't a good thing for a woman in those days. She is even punished for having brains. She ends up being a governess, and end up having a humiliating experience, being forced to change places and even name. Ms Eyre is only noticed when she receives a heritage and becomes rich. And she does not let all she has suffered affect her.`Jane Eyre' is a novel ahead its time. This book is about feminism much before the term was created. When Jane speaks to her aunt about her rights --can you imagine a girl speaking about her rights in that time-- she is doing what other women would do years later. Charlotte Bront has managed to creat a strong and sad girl, who is trying to find her place in the world. With that, the writer made a book that will be read for generations to come --even if they read an abridged version before reading the unabridged book.",positive
B000P91JYW,Jane Eyre,4.0,Hard to put down,"This book, like my title says, was hard for me to put down. I just became so inthralled in the book and its characters.You become, early on, compassionate to Jane's pain, hopeful with Jane's encounter with Mr. Rochester, afraid for her when she meets with a ghastly face, and so on and so forth.At times I almost didn't want Jane with Mr. Rochester, but in the end he won me over. Their love is unique, it was very nurturing and longing, but love nonetheless.I recommend this book to anyone who likes a good love story with a little suspense all throughout.",positive
B000P91JYW,Jane Eyre,5.0,A classic,"I have read this book several times, on differentoccasions, and ech time I've enjoyed it immensely.This is one of those classic stories that will stay with youforever. It appears simple on the surface, but underneath itare well-thought out passages.Bronte is a superb artist, weaving her two main characters, each suffering in their life, into a tapestry of love. Each so different from each other, yet each needing the otherdesparately.I recommend this book highly.",positive
B000P91JYW,Jane Eyre,4.0,Jane Eyre - just trying to find love,"First of all, I would just like to say that Jane Eyre is most likely a good book for all those bookworms out there. I am postive that you will not be disappointed with this book if you like classical and dramatic novels. Yes, the novel may seem to be a little long, but it keeps you interested and guessing to the very end. Don't get me wrong, it is not some book that is a mystery. Although, the end is very unpredictable and I had no idea which path Jane Eyre was going to take.When I opened the first few pages of this book, I must admit that I was questioning whether or not this was going to bea dull and drab story. It seemed as though this might be a challenging book to be able to finish. Although, after some questioning, the plot took a turn for the better. The story really started to pick up as I began to enter the life of the orphan, Jane Eyre. The uninteresting beginning was well worth reading because the story was really good.This story begins with Jane Eyre living with her mean Aunt Reed and cruel cousins. She goes through awful torments like being locked up in a dark room all night. The beginning of the story kind of reminded me of the enchanting story of Cinderella. Jane is then sent off to school all alone in the world to become a well-educated lady. She thinks she begins to find happiness there, but some awful things happened. She then goes to Thornfield Hall to try to be a teacher. She actually ends up falling in love with her master, Mr. Rochester. Jane once again begins to feel that everything is going well and that she actually might have found true happiness. Jane and Mr. Rochester are then about to be married when an awful secret is revealed about Mr. Rochester. Jane then has to figure out whether to stay with her one and only true love or just move on to a different life and forget that all of this happened. Jane then does take a small journey away from Thornfield to find out where to go from there.I found that this book contained mystery, drama, romance, andeverything else a person could ask for in a book. This book is the type of book that you would want to take and curl up in bed and just keeping reading it to the very end. There was great detail about the life that Jane Eyre and all the feeling she felt were revealed to the reader. I seemed to really be part of the story and sometimes forgot where I was. There were also some amazing twists in the story that kept me guessing about who did that or why is that women so suspicious. There was also many characters that kept the story alive and interesting. Although, once and awhile it did seem as though the story was confusing. Things were being said and I was not quite sure who was saying them and places I was not quite sure what was going on. Although, with some of this negativism, everything else made up for it. All and all, it was a really good book. For me, it seems to reflect back on today's life. All Jane was doing was trying to find acceptence, love, and happiness. It seems at this day an age, that all people are trying to do is find true love and someone to be there. For this reason, I think that many of you would really love this book and read it. The novel is well worth the reading. I am sure that once you began the story that you will just want to keep reading it to find out if Jane really does find what she is looking for and if she finds true happiness. Now it is you turn to go to your library and check out this great classical novel that you are just going to love.The grade I would give this book would be about a low grade A because sometimes it was confusing. Highly recommended for people who like drama and romance.",positive
B000P91JYW,Jane Eyre,5.0,Truly a classic - read it more than once,"Reading Jane Eyre for the first time, I was engulfed in the novel itself: the characters, the plot, and the setting completely draw the reader's attention and make it difficult to put down. The second time, I read it slower, paying special attention to the characterization, something Charlotte Bronte is terrific at, and the various details that I may have overlooked originally, but which add to the general enjoyment of the novel. The third time, I read Jane Eyre for the language - Bronte's style is captivating: every word, every sentence has a beauty within it that a reader wouldn't want to miss. I read it, again and again, because her words made everything seem new and exciting no matter how often I read them. The explicit descriptions, the prolonged narration, the time she takes to develop the charaters - everything creates a novel that one can read over and over. This truly classic work of literature appeals to so many different emotions and strikes the fancy of probably anyone who can appreciate great writing.",positive
B000P91JYW,Jane Eyre,5.0,A Bronte Classic!,"A love story that will never change. Bronte felt her story had to be written to show the world that honest love could be sustained no matter what the adversary. I have read, watched and listened to this beautiful story since a young girl. Get to know this love story and you will be changed forever.",positive
